228000001001010102001   5310 #0001    N 071759BBCDDADCDBAECEBCBBDBCBDDCCBACBBCABEDEBECAECBCDBADBBBDAEEDBCC                              
228000002001010102001   5310 #0001    N 071760BBCAECADDCCAABDCCCAECACBEEECAAAACEBBAECABEEBEABDBBCCEEADECCB                              
228000003001010102001   5310 #0001    N 071789        B DE EBEC    ACCDBDCCAACBCADDCEDACBB EBCD CCCACDECCC                              
228000004001010102001   5310 #0001    N 071787EBDD ADEECBBE B CAA CBBEBBCEDABDAABBDBDDCDCCDCCCCCEDABAAAAB                               
228000005001010102001   5310 #0001    N 071778ACCEDCABCADAEABBADBEABEEECBAADBEDDDBEEACBADAEBBADBDEEDCDBDEA                              
228000006001010102001   5310 #0001    N 071779DCDAACBBBAACDEACDCBBBEACDDDACCBACBCDCEEBDABAEDCCEABBEABAAECD                              
228000007001010102001   5310 #0001    N 071788BCEDBBDCADEEDCBBBCAACBDEEABDCDBDEEEAACCBAAEEEDCBCAEAEECCEDAE                              
228000008001010102001   5310 #0001    N 071780CADCABECAADEBCCADBCAEBEBADCEBCDADEAEDDACAECCBECEBBCDACABECDB                              
228000009001010102001   5310 #0001    N 071790BDCEEBBEDEBCEAEAAAAACCCCABCEDACABADDEDDBBAEAABBBBBDDBBBBEACB                              
228000010001010102001   5310 #0001    N 071781AADECECDDCEDDAECBDCBCA EDACCC DDCCAADCBAAEDDAAEAADCBACECBADB                              
228000011001010102001   5310 #0001    N 071761CADABECABDCDCAECDCDACBDBECBBECDEBCCEBDEBDCAADBDCDACDCEBAAECB                              
228000012001010102001   5310 #0001    N 071762ACDBAAACADAEBCBCABCABECECCDBCBDCDCAADDDDACBBEEADDBCCBACBCEDA                              
228000013001010102001   5310 #0001    N 071786CBDCDEDCCABCEAADDDBACDAEABDEDAEEDAAEADDAEEACCEEEDEDDCCD CC                                
228000014001010102001   5310 #0001    N 071763DEECABDDBBBCDBECABBEEABBECBDDACEDCECCBBEBDBDDACDDECECCEDDADA                              
228000015001010102001   5310 #0001    N 071764CCEBDBBCAAACABBAECDADDBCBDBACCCABBECCCEEDABCEDADCEBBAEBABECC                              
228000016001010102001   5310 #0001    N 071782BCBDDBCEEDCCACADEBEBDCABEABECBDEDEBAAECCCADABCADABECEECCCCBC                              
228000017001010102001   5310 #0001    N 071765ADADBCBCCAACBDBBDBCDCABCBAADCAADBBDADAEDADBDEEAADBACAACBCBCC                              
228000018001010102001   5310 #0001    N 071766CCEDCDCECDDDCEACBCBCADCABAAABACCBABEBBADEBAABECEDCECDACAADCB                              
228000019001010102001   5310 #0001    N 071791BCAABDDBBEEAEDEBCCEBABDAECBEBCECDCEECEBEBACCDBADECBEBDEBDCEA                              
228000020001010102001   5310 #0001    N 071783ADBEBBEABABCBBCDACCBEEDCBADACADDBBBECDEDECCBDDEDBECBAEBCBEBC                              
228000021001010102001   5310 #0001    N 071792EBAEADEBEAAECACACACBEEDABDDCCADADCDCBCDDAABBAEDEABBCBAAADBDA                              
228000022001010102001   5310 #0001    N 071795CEDEBCEABDACBDABECADBAEBCEBADBAAECBBBEDBBBDCADEBACEDCABADCEA                              
228000023001010102001   5310 #0001    N 071777ABEEBACADACBDAADEADECEBCDABCACBDDCDAEEAEBACCDABACEDBBAACDCEB                              
228000024001010102001   5310 #0001    N 071784CCDAADDAABCCABCDCCCCBDECCBDACDDBBDCDCCECDADAEDAECABAEEBEBACC                              
228000025001010102001   5310 #0001    N 071785CBCECCCECDDDBCCBCBBCBCDCEADDCBCCAEBBACCBBCEDCCBCACCACECDAECC                              
228000026001010102001   5310 #0001    N 071767EBDBCDABADCBBCAADCCABBEBCDDBCCDACCDDDDEBABBBCCDEABDCAAADCBDA                              
228000027001010102001   5310 #0001    N 071768CCABEECEACEABACEEAAADEDABEAADBDAEBDCBDDBEDAEBCBEEACEECAEABCA                              
228000028001010102001   5310 #0001    N 071776ACDAC DDDBBBDACDECACDBAADBBADCECECEEBEAEBADAEACEEDDCCABCEAAD                              
228000029001010102001   5310 #0001    N 071769CDEAEBBCDDBECAACBECBDBDCBABBCBDBABCBAAECDCBAEBEDCAACCAEDBDCD                              
228000030001010102001   5310 #0001    N 071770BCBDCCCAEACADEEEACADBEDAEBADAABEEECADAEBCACEBECACDCAAADBDDAE                              
228000031001010102001   5310 #0001    N 071771EBEDABCDCDAEAAECCABBACEBDCABAADCCCCEEDADADDBECDECBBDECACABDC                              
228000032001010102001   5310 #0001    N 071772ABDEAACDECABEABEABBACADBACAEAEBAAABBECDBCECEBDDCAAEDABACAECC                              
228000033001010102001   5310 #0001    N 071793ABCADEBDBBDABAABDADADCCAEDBAACACCDBAEEACBADCBCDABCBCADCBCBEB                              
228000034001010102001   5310 #0001    N 071773BBBDDCDEEBADAEABCABCACBBAEBDAABCEDABEACBBCDDBABDCDCCABDDBCCC                              
228000035001010102001   5310 #0001    N 071774ABDDECBCDDCBCEDCAECD DDCCCDACBDDCCACADADACCDBDCEBABCAAADDEDD                              
228000036001010102001   5310 #0001    N 071794ECEEABAEBBBBAAACAABBAACABAEEDACAEACDDEDECABAECACACBEAAAAABBB                              
228000037001010102001   5310 #0001    N 071775CBABADBDEBCDBCEBDCDBCB AEDCDBDBDECEDBBAEACDDADACBECAAEEBBDEE                              
228000038001010102001   5310 #0001    N 071727CABCCCCCABBDADBECCACBBDCECBBCDCEECECADACDBAAABAECEEBEEBECDCC                              
228000039001010102001   5310 #0001    N 071719DACAABEDACAABEAACBCDBCDBDDCCCCAACEDDBCACAABBCEDBBAAAAAAAAAAA                              
228000040001010102001   5310 #0001    N 071720ADBBCACDBBDCADCBEACAAEBDAEBAADBCAEACACCBAABDEDABEBCDCADDCAAA                              
228000041001010102001   5310 #0001    N 071721DADBCACDADCEDCEADBEACBCDEBDABDDCCBEBACEECBDCDABACEDBEAEEBACE                              
228000042001010102001   5310 #0001    N 071722BBBCB CBCCECC CBEBDBCCECDAEEDDBDCDAECEADBDCCB BADBDAAECBABAE                              
228000043001010102001   5310 #0001    N 071723CCDECDBBACCCCADCBCCABCCCACAEBCCBAADBBBDADEACCBCCCAEDAEADAACE                              
228000044001010102001   5310 #0001    N 071724ABDEAABDCCCABCBBEBCDDDBDBCADEDDBCCDDBDACACCBECAEECEDBABDCBEA                              
228000045001010102001   5310 #0001    N 071725DCBDEECCABCAEADBEBECDBCAEEDEABAEAADCDCCDAEDAADDBEBEAEACEECCD                              
228000046001010102001   5310 #0001    N 071726ECEADBEEBCBCABBBDADCDEABBBBACDAEBDBBDCEBDCBAADABDEBBAEEEABCE                              
228000047001010102001   5310 #0001    N 071728BCBACDDCCDDDBCBDACEDCCCADDECACABBDBDDABEBBCEACCACCBBDDCBDBBC                              
228000048001010102001   5310 #0001    N 071729ABDEDBCBDEBACADBAABDBCDBAECEBEBCAACBEBDCCEAABDCEAEBDDBAEAEBD                              
228000049001010102001   5310 #0001    N 071730DBEDACCACBCECBDDDDAACCAEDBDECCAACCDEDCEBAABCADBBABDCBACAACEB                              
228000050001010102001   5310 #0001    N 071731DBEDEBCAEDDDCAEBCBACBBDEAABAEAAADABBAADDCDADEDCEECECDACEECAC                              
228000051001010102001   5310 #0001    N 071732BCAECDBDADBCEBBDEDACDEADBCDABDCDBAECDBEBEACDBDDBCDAEAEBEBDCB                              
228000052001010102001   5310 #0001    N 071733DCECDBCACDACADCAEDEBACAADBCCACDACDBDEDBEBBAAECBCDADBEDCBDCEA                              
228000053001010102001   5310 #0001    N 071734BCDECAADDDABEAAAADCCCECEBDCEDEAEAEBDEBDADEBACCECCAEDCBABBBEA                              
228000054001010102001   5310 #0001    N 071735DEACDDDEACEBCAEDDDBAACBBBEAADABBECDDBDABCBBEDDDDCBBEECABBABB                              
228000055001010102001   5310 #0001    N 071736AAECCAACABBDBABCADACBBCDACAEBCDAACCECDADABABDBCDCBBCEBCEBADA                              
228000056001010102001   5310 #0001    N 071737CBCEEBCDADADCAADEACCBECCECCEADCADBCADBCBCEDDCBCBCEEAEDDCEBAC                              
228000057001010102001   5310 #0001    N 071738CDDBACDEADECDEDDBCCBAEABEBABDBDBABDECDEDEBCAADDCDBCBADEABCDB                              
228000058001010102001   5310 #0001    N 071739BDCABDADEBADADEDEDECABBECDECACECCBAEDEBDABDABCAABBCBDDCECCEE                              
228000059001010102001   5310 #0001    N 071740ABAECCDBBCABEDACABBADDEBAAEECBBAEEBBBDDEBAEABEDCDCEDDBAADDCC                              
228000060001010102001   5310 #0001    N 071741DBEAAECCCBDBECDBAECDBCCACBABEDEADCAABDACACBBCAEBABECBACDCBDA                              
228000061001010102001   5310 #0001    N 071742EABDDCEDBABECBDCDEECCBCDEAEDAEDCABCCDACEDEEECDCBDAEAEEDDEEAA                              
228000062001010102001   5310 #0001    N 071743ADDABABEEBEABABEAAEAEBADACAECBDEEBACADCACADBCECBDCDDEDCCBAAE                              
228000063001010102001   5310 #0001    N 071744CAEAABEBDECCBBDADACDEBBABEDBCDCDDDEBBCECDCBBEEBDDEEEAEBDBDCB                              
228000064001010102001   5310 #0001    N 071745BACABDCBDCBBCCCCCCECCEEBEAEDACADCCBEEBBEBBDAACBAEBBBDCABBDEE                              
228000065001010102001   5310 #0001    N 071746 ADEBADBCCADBDCACCAD ACABBBEBACBBCDBEDDBDCBABCDBECCADACBDBBB                              
228000066001010102001   5310 #0001    N 071747ECDDBDCBCEBACCBBEDCEDCCCCCACABADCADCBBEDABBEEEDEEACDDAAACBAC                              
228000067001010102001   5310 #0001    N 071748BCCCBCBCBDCBBBBBBCDDCBBDCCBCCDDBBBDDCCDBDCBBCBBCDBBDCDDCBECC                              
228000068001010102001   5310 #0001    N 071749BCAACCCDBDCCDAEEDBABEDBCDDECDCECECBBEBECBBDEBBBDCBDDADBBDEED                              
228000069001010102001   5310 #0001    N 071750ACECEBACAEBEDEBCACEBADACDCEAABAAECEEDDBEBEDABBBADCDADBBDDACE                              
228000070001010102001   5310 #0001    N 071751DCCBDBEAAABBCAEBADBCBCDCAACEDCACDABAECDACBAEACBDCEEDADEACABB                              
228000071001010102001   5310 #0001    N 071752EBDBCDEDCDEECDDBDCBDECAEDDDBEBDCCCEDCDEDCBCBAEADCBCCBABCBDDD                              
228000072001010102001   5310 #0001    N 071753BDCBDBEAEAEDBDCABAEBCCEECEEEBCBEEECBAABBCEADABCBBBCDEAACEDAC                              
228000073001010102001   5310 #0001    N 071754CABAEDDDBBEECBADCBBBBBCDBBECADBABBDDCDACDBABBDBEDACAAEAECCCC                              
228000074001010102001   5310 #0001    N 071755DBABBDCCCEBCECECACDBCBCBCEDAEEABBDEAABDDBCDBCDDDCBDBDAEDDCEE                              
228000075001010102001   5310 #0001    N 071756BEDCCEDEBEDEBCEACCBBCABCBACEBEBEEADBBBDABEEEAECCCCEDDBAAAEBA                              
228000076001010102001   5310 #0001    N 071757EBDECAECDDBEAD BEBBBDDDDDCAACBDBDCCBDEEDACDBCECBDCCDBAAABBDD                              
228000077001010102001   5310 #0001    N 071699CACABCDADBBCBADCEABCCDADCBDADCDBCBEEEDEABCC CDCDBCCDEAEBADCC                              
228000078001010102001   5310 #0001    N 071700BCCAECCACBDEAACDCAACDBECAACEADCBEECCECBDCDEBBCDBBDBBBEACDCAB                              
228000079001010102001   5310 #0001    N 071687ABADAACBCEBBEEDCD ADBCACDDBBCBDDCCEEDCEAADCCAAAACEADBECBCCDD                              
228000080001010102001   5310 #0001    N 071701ECCEAAABAEECE DCBDB CEABACEEBABAAABDECDECBEBEDCCCCDDADAAAACA                              
228000081001010102001   5310 #0001    N 071688ACBABDABBDECDECDADCBBDABADBEDACACDEDEBCEBBEABDBBCCBBADEDDAEA                              
228000082001010102001   5310 #0001    N 071702CDBAEC BDACBA BCBBCD BDBBCBDCDDCBDBEBEEADCCADDBCAEDBAEEEBEBC                              
228000083001010102001   5310 #0001    N 071703AECACCDECBCADADAEEEACDDEAEEDDBAAAEAEACCEDAAEADBBBBEAEDACEBAB                              
228000084001010102001   5310 #0001    N 071695  B     B                           D D A  BA A     BACD  DD                              
228000085001010102001   5310 #0001    N 071704CCDBCDBBAEEADCDCBCBBECEBAAAEDABAAABDECDACBDEABAECAEDABBAEEBA                              
228000086001010102001   5310 #0001    N 071683BBCEDBACDBBEDCEDABABDEBCDACECABADCDADCABBDDABAB*EABCCEEBAABD                              
