202000001001010102001   5310 #0001    N 031942 ADABBAAABCCAAEBBABDABABCBBAABA                                                            
202000002001010102001   5310 #0001    N 031943 DDAEBAADAEBDDEDBABBEBCBBBEAACA                                                            
202000003001010102001   5310 #0001    N 031944 ACABBAAABCCCAEEBABACBCBBBBCADC                                                            
202000004001010102001   5310 #0001    N 031945 ADAEBCAEAAADDEBBABBEBEBCBBCABA                                                            
202000005001010102001   5310 #0001    N 031365 ADAEBAAAAEADDEBBABAABBBCBBDABD                                                            
202000006001010102001   5310 #0001    N 031366 ADBCBAAADCBDEEBBABBEBABEBEDBDB                                                            
202000007001010102001   5310 #0001    N 031367 ADAEBAAAAEAAECBBABAABECEBBEDCA                                                            
202000008001010102001   5310 #0001    N 031368 ADACAAADADCDDEBBABBACEBEBBBCDD                                                            
202000009001010102001   5310 #0001    N 031369 BDACBAAABAADDEEBABCEBCBEBBEABD                                                            
202000010001010102001   5310 #0001    N 031370 AAACBAAAAABADDBBABBCBEEBBBEACA                                                            
202000011001010102001   5310 #0001    N 031371 ACABBCADACADDEBBABDEBEBEBBEEDC                                                            
202000012001010102001   5310 #0001    N 031372 ACABCAAEDCAEAEEBABBEBABBBBEABA                                                            
202000013001010102001   5310 #0001    N 031373 CDDEBEAAAEEAAEBBABACBCBDBBEADB                                                            
202000014001010102001   5310 #0001    N 031374 AEEBBCADAEDAEEABABAEBAEEBBCCDE                                                            
202000015001010102001   5310 #0001    N 031375 CCAEEAAADEDAEAEBABBDBABDBBEACE                                                            
202000016001010102001   5310 #0001    N 031376 DDAEBAEDDCEEDEEBABDDBBEEBBAADD                                                            
202000017001010102001   5310 #0001    N 031398 AAAEBCADDECEAEEBABBBBBEEEBEACB                                                            
202000018001010102001   5310 #0001    N 031396 ADABBAADACADCDEBABDCBABBBBCEDA                                                            
202000019001010102001   5310 #0001    N 031395 ADBEBAAEDCEAADABABAEBABBEBAAEA                                                            
202000020001010102001   5310 #0001    N 031384 DCBBBAAACCCACBDBABACBEBBBBACDD                                                            
202000021001010102001   5310 #0001    N 031383 BAABBAADBEADCEBBABCCBEBEBBCEBA                                                            
202000022001010102001   5310 #0001    N 031382 ADACBAEDABEEAEEBABDCBEEEBBACDA                                                            
202000023001010102001   5310 #0001    N 031381 ADBEBAAABDCACEBBAEDAEEBCBBAADA                                                            
