202000001001010102001   5310 #0001    N 032472 ABECEEBDABABDEBCDCBADCEDEEACCD                                                            
202000002001010102001   5310 #0001    N 032797 ADDBEABDACEBDEBADCBADCEDEEAAAB                                                            
202000003001010102001   5310 #0001    N 032798 BBACEEBDBBEBBBBCDCBADCEDEBCDDE                                                            
202000004001010102001   5310 #0001    N 032799 ADBCEEBDBDCBBCBCDEBADCAEEAAEDE                                                            
202000005001010102001   5310 #0001    N 032348 CBADEDBACCACBBAAAAAAAACBDBBCAB                                                            
202000006001010102001   5310 #0001    N 032352 CBADBECABAACBBAAEAAAAACBDBAEAD                                                            
202000007001010102001   5310 #0001    N 032349 DBADEDBACCACBAAAAAAAACDBCBECAD                                                            
202000008001010102001   5310 #0001    N 032351 CEDDDDBABBACBAAAAAAAAABCEBAADA                                                            
202000009001010102001   5310 #0001    N 032322 DBADDDCAEAACCCAAAAAAADBBABEAAA                                                            
202000010001010102001   5310 #0001    N 032336 ABCDCDCACCAABAAAAAAACDEBEBECAD                                                            
202000011001010102001   5310 #0001    N 032337 CADCADCAECAABAAAACAAEAACDBEACE                                                            
202000012001010102001   5310 #0001    N 032338 CEADADBACCAABCEAACEAAAAAEBAEAD                                                            
202000013001010102001   5310 #0001    N 032339 CBADBCCAEEAABAAAAAAAACCAEBABEA                                                            
202000014001010102001   5310 #0001    N 032350 CBBDBDBADAACBCAAAAAAACCBEBAECD                                                            
202000015001010102001   5310 #0001    N 032345 BEABBCCCECAEBCAAABABCCDDBBAECC                                                            
202000016001010102001   5310 #0001    N 032347 BBBABDCACBACBAAAAAAAAADBEBEACA                                                            
202000017001010102001   5310 #0001    N 032346 BACDBDCACEACBBAAAAAAAADBEBECAA                                                            
202000018001010102001   5310 #0001    N 032341 CEADDDBACCAABBAAAAAAAABAEBECCA                                                            
202000019001010102001   5310 #0001    N 032340 DEEDBCEACCACBBAAAAAEADDBEBEEBD                                                            
202000020001010102001   5310 #0001    N 032343 CDEDECCACAAAEDAABECAEDBCDBECAC                                                            
202000021001010102001   5310 #0001    N 032342 CBADCDCACDAABCAAAAAAACDBAAECEB                                                            
202000022001010102001   5310 #0001    N 032361 BBACBDCACBAABCAAAAAAAAABEBEDCA                                                            
202000023001010102001   5310 #0001    N 032363 AAADBDDACAAABCAAAAAAAABBBBCCCC                                                            
202000024001010102001   5310 #0001    N 032321 AABDAABAEBAABCAAAAEBAABBABEAED                                                            
202000025001010102001   5310 #0001    N 032365 AEADDDCADBAABCAAAAEAABBBCBEEAA                                                            
202000026001010102001   5310 #0001    N 032362 EBEDEDCACCAACCAAABAAAADBCBCBDB                                                            
202000027001010102001   5310 #0001    N 032356 DBADBDBAECAABCAAAAAAAABBABACAD                                                            
202000028001010102001   5310 #0001    N 032357 BDCBDDBACEAEBDAAAAABADCBEBAEAB                                                            
202000029001010102001   5310 #0001    N 032359 BEADDCEACBACBCAAAAEAAABBCBDBAE                                                            
202000030001010102001   5310 #0001    N 032360 EBCCCDACCBACBACAAADBACAAEBBDCE                                                            
202000031001010102001   5310 #0001    N 032358 CAADBCBACDAEBCAAAAAAAADBCBACCD                                                            
202000032001010102001   5310 #0001    N 032376 CBBDECCABBACBAAAACAAACEBABCEBD                                                            
202000033001010102001   5310 #0001    N 032377 BBADDDDACBACBAAAAAEAAACECBABAE                                                            
202000034001010102001   5310 #0001    N 032378 CEADCCCACCAABAAAACAAAADCDBDACE                                                            
202000035001010102001   5310 #0001    N 032375 CBADACAACCACBBAAEAEEAAEBEBEBCD                                                            
202000036001010102001   5310 #0001    N 032374 CABCDDBACCAECCAAAAAAACDBEBEEAC                                                            
202000037001010102001   5310 #0001    N 032369 CBDDDDCCBBAADDAAAAAAACEDEBBDBB                                                            
202000038001010102001   5310 #0001    N 032372 DCBCBDAACAAEDABAAAAAACEBBDEACD                                                            
202000039001010102001   5310 #0001    N 032373 DCDDECCACBAADBAABAAAACBBABDAAA                                                            
202000040001010102001   5310 #0001    N 032371 CECDBDBAEBAEBCAAECEAADBBDBECCD                                                            
202000041001010102001   5310 #0001    N 032370 CAABBCBACBAEDCAAACBAAADDABCACC                                                            
202000042001010102001   5310 #0001    N 032379 BBEDBDCAECEEEEAEEEEEEABCBBEACC                                                            
202000043001010102001   5310 #0001    N 032380 CEEDBDBACBEEBAAAACEAAADAABAACD                                                            
202000044001010102001   5310 #0001    N 032381 ACBDBAAACBAABBAAAAAAACAAEBABAD                                                            
202000045001010102001   5310 #0001    N 032383 CEADDDAACCEEBBAABEEEECDBBBACAC                                                            
